Title:,"Time Series, Area-Averaged of Total Column Water Vapor (Daytime/Ascending) daily 1 (daily)"
User Start Date:,1990-01-01T00:00:00Z
User End Date:,2020-01-02T23:59:59Z
User Bounding Box:,"-93.6,22.33,-90.2,26.67"
Data Bounding Box:,"-93.5,22.5,-90.5,26.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1990-01-01T00:00:00Z&endtime=2020-01-02T23:59:59Z&bbox=-93.6,22.33,-90.2,26.67&data=AIRX3STD_006_TotH2OVap_A&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_TotH2OVap_A):, -9999

time, mean_AIRX3STD_006_TotH2OVap_A
2011-04-19,24.5720196
2011-04-20,23.8367081
2011-04-21,25.6368084
2011-04-22,21.3228264
2011-04-23,31.03125
2011-04-24,33.2297859
2011-04-25,30.09832
2011-04-26,33.0349998
2011-04-27,28.6975136
2011-04-28,37.1311607
2011-04-29,33.8769112
2011-04-30,-9999
2011-05-01,23.6766109
2011-05-02,28.3860207
2011-05-03,36.3451157
2011-05-04,34.7823334
2011-05-05,38.0203934
2011-05-06,33.6219749
2011-05-07,34.7793579
2011-05-08,30.7974644
2011-05-09,30.90625
2011-05-10,27.8862381
2011-05-11,32.5417023
2011-05-12,37.7169571
2011-05-13,40.3582191
2011-05-14,24.2867832
2011-05-15,22.6302853
2011-05-16,-9999
2011-05-17,23.9868965
2011-05-18,30.7994862
2011-05-19,40.4953003
2011-05-20,28.1435776
2011-05-21,27.4885464
2011-05-22,25.1947098
2011-05-23,30.2478313
2011-05-24,30.4704361
2011-05-25,29.171875
2011-05-26,31.1382351
2011-05-27,21.3449421
2011-05-28,23.9070835
2011-05-29,30.1251926
2011-05-30,33.4084435
2011-05-31,30.51828
2011-06-01,-9999
2011-06-02,42.774807
2011-06-03,39.8603287
2011-06-04,34.5457649
2011-06-05,37.9142838
2011-06-06,40.1398697
2011-06-07,35.9903259
2011-06-08,39.3667564
2011-06-09,42.4588013
2011-06-10,35.40625
2011-06-11,44.344223
2011-06-12,39.9935379
2011-06-13,42.7188416
2011-06-14,41.83078
2011-06-15,43.2408142
2011-06-16,41.8565941
2011-06-17,-9999
2011-06-18,37.4903374
2011-06-19,42.1805
2011-06-20,54.1321259
2011-06-21,48.1856041
2011-06-22,46.2960281
2011-06-23,46.3200874
2011-06-24,45.8769608
2011-06-25,47.0112877
2011-06-26,47.40625
2011-06-27,49.6150703
2011-06-28,52.7658958
2011-06-29,48.5689011
2011-06-30,45.4222374
2011-07-01,48.2786293
2011-07-02,43.6114807
2011-07-03,-9999
2011-07-04,44.818943
2011-07-05,41.3167801
2011-07-06,48.4148254
2011-07-07,47.1529846
2011-07-08,46.3206444
2011-07-09,48.6165047
2011-07-10,54.9245834
2011-07-11,48.5774231
2011-07-12,54.53125
2011-07-13,46.1758194
2011-07-14,39.9056816
2011-07-15,40.3291321
2011-07-16,41.5500793
2011-07-17,46.7825203
2011-07-18,50.7024345
2011-07-19,-9999
2011-07-20,51.9049377
2011-07-21,46.5496788
2011-07-22,47.7871284
2011-07-23,46.2480049
2011-07-24,49.6713867
2011-07-25,45.6359138
2011-07-26,45.4517632
2011-07-27,45.7748528
2011-07-28,39.28125
2011-07-29,52.3506508
2011-07-30,46.8917656
2011-07-31,47.9887352
2011-08-01,51.2882423
2011-08-02,52.6893806
2011-08-03,50.854866
2011-08-04,-9999
2011-08-05,52.1168976
2011-08-06,50.3989639
2011-08-07,50.9432793
2011-08-08,46.4792366
2011-08-09,43.46278
2011-08-10,42.3684845
2011-08-11,42.6460342
2011-08-12,47.8544044
2011-08-13,49.375
2011-08-14,53.7939606
2011-08-15,49.6951523
2011-08-16,44.8017387
2011-08-17,42.7768288
2011-08-18,45.3918991
2011-08-19,43.4161911
2011-08-20,-9999
2011-08-21,56.8679199
2011-08-22,56.1709213
2011-08-23,56.0175247
2011-08-24,54.9535027
2011-08-25,52.6906776
2011-08-26,50.8249283
2011-08-27,45.5220413
2011-08-28,44.33078
2011-08-29,40.5
2011-08-30,49.3143349
2011-08-31,53.0491867
2011-09-01,54.5232391
2011-09-02,50.014019
2011-09-03,46.7617722
2011-09-04,48.4672813
2011-09-05,-9999
2011-09-06,35.4901543
2011-09-07,30.3314629
2011-09-08,31.5119495
2011-09-09,41.2231941
2011-09-10,43.7843781
2011-09-11,47.5700989
2011-09-12,39.1091232
2011-09-13,32.3103294
2011-09-14,40.75
2011-09-15,36.9006462
2011-09-16,37.1420135
2011-09-17,40.7327614
2011-09-18,36.9490166
2011-09-19,37.4088821
2011-09-20,41.3503647
2011-09-21,-9999
2011-09-22,49.1453705
2011-09-23,44.2918205
2011-09-24,43.4887009
2011-09-25,35.5339851
2011-09-26,42.5804176
2011-09-27,44.6042671
2011-09-28,44.9698715
2011-09-29,43.2745132
2011-09-30,55
2011-10-01,34.2101822
2011-10-02,24.0629253
2011-10-03,25.4162674
2011-10-04,27.74366
2011-10-05,35.5366173
2011-10-06,39.6646843
2011-10-07,-9999
2011-10-08,37.9704208
2011-10-09,39.9988785
2011-10-10,41.7357635
2011-10-11,38.9466362
2011-10-12,45.8387222
2011-10-13,34.9536552
2011-10-14,26.9444561
2011-10-15,35.0273094
2011-10-16,-9999
2011-10-17,31.2825794
2011-10-18,24.2747307
2011-10-19,13.9639864
2011-10-20,16.6811256
2011-10-21,15.9701643
2011-10-22,18.5963116
2011-10-23,-9999
2011-10-24,25.6316471
2011-10-25,28.4314175
2011-10-26,27.2662563
2011-10-27,33.7035751
2011-10-28,32.4762802
2011-10-29,15.7432318
2011-10-30,21.3791733
2011-10-31,23.2973461
2011-11-01,-9999
2011-11-02,32.6634979
2011-11-03,38.6041451
2011-11-04,22.158289
2011-11-05,21.7245903
2011-11-06,27.4025536
2011-11-07,33.1367912
2011-11-08,-9999
2011-11-09,39.4898987
2011-11-10,24.2744656
2011-11-11,12.7920828
2011-11-12,18.7194042
2011-11-13,22.5455952
2011-11-14,25.4221916
2011-11-15,33.013485
2011-11-16,34.156311
2011-11-17,38.84375
2011-11-18,28.8770161
2011-11-19,36.4294243
2011-11-20,34.751915
2011-11-21,32.2078133
2011-11-22,30.3076897
2011-11-23,32.7586937
2011-11-24,-9999
2011-11-25,28.6857128
2011-11-26,29.2077351
2011-11-27,31.0240097
2011-11-28,9.46535778
2011-11-29,14.0827541
2011-11-30,17.4321346
2011-12-01,12.9601355
2011-12-02,17.2751293
2011-12-03,-9999
2011-12-04,24.3911304
2011-12-05,29.1739902
2011-12-06,27.6087265
2011-12-07,15.6572466
2011-12-08,13.2784214
2011-12-09,22.5455227
2011-12-10,-9999
2011-12-11,27.1039047
2011-12-12,29.3300705
2011-12-13,28.3062611
2011-12-14,23.8229122
2011-12-15,25.7700539
2011-12-16,27.7139759
2011-12-17,29.4037685
2011-12-18,26.4372311
2011-12-19,23.109375
2011-12-20,31.882843
2011-12-21,32.001564
2011-12-22,34.5761375
2011-12-23,31.196455
2011-12-24,37.3133011
2011-12-25,40.66362
2011-12-26,-9999
2011-12-27,18.620142
2011-12-28,18.5328083
2011-12-29,20.6828651
2011-12-30,23.9268723
2011-12-31,26.2746353
2012-01-01,32.9960213
2012-01-02,16.8817577
2012-01-03,9.96259975
2012-01-04,13.109375
2012-01-05,14.9283323
2012-01-06,25.1546307
2012-01-07,24.8395863
2012-01-08,22.9772968
2012-01-09,28.3561611
2012-01-10,26.7261963
2012-01-11,-9999
2012-01-12,20.2667236
2012-01-13,25.5075989
2012-01-14,23.8394089
2012-01-15,23.6856594
2012-01-16,30.6934299
2012-01-17,30.3317032
2012-01-18,31.6872787
2012-01-19,28.2181969
2012-01-20,27.671875
2012-01-21,31.2992363
2012-01-22,31.6123447
2012-01-23,34.3205147
2012-01-24,30.1584339
2012-01-25,26.5965939
2012-01-26,30.1107635
2012-01-27,-9999
2012-01-28,22.7572994
2012-01-29,23.8774815
2012-01-30,29.9641991
2012-01-31,37.8914108
2012-02-01,36.2164841
2012-02-02,34.1399498
2012-02-03,36.6037292
2012-02-04,32.9977837
2012-02-05,-9999
2012-02-06,35.376339
2012-02-07,32.284687
2012-02-08,30.4975758
2012-02-09,33.0719261
2012-02-10,37.3942757
2012-02-11,23.6335697
2012-02-12,-9999
2012-02-13,34.1412354
2012-02-14,38.4908676
2012-02-15,40.8901596
2012-02-16,39.8047981
2012-02-17,39.495266
2012-02-18,34.0477295
2012-02-19,19.9435921
2012-02-20,32.4209747
2012-02-21,-9999
2012-02-22,30.5715771
2012-02-23,25.8292542
2012-02-24,28.2113857
2012-02-25,34.5240593
2012-02-26,33.5522842
2012-02-27,37.1205826
2012-02-28,-9999
2012-02-29,24.3017159
2012-03-01,22.5231476
2012-03-02,22.7991886
2012-03-03,33.8719063
2012-03-04,11.9874678
2012-03-05,13.5653353
2012-03-06,15.0211124
2012-03-07,30.6442852
2012-03-08,-9999
2012-03-09,32.6815681
2012-03-10,33.4290009
2012-03-11,34.193306
2012-03-12,33.8710632
2012-03-13,28.0889378
2012-03-14,30.2735004
2012-03-15,-9999
2012-03-16,23.0136871
2012-03-17,27.1107368
2012-03-18,27.5456791
2012-03-19,28.6362381
2012-03-20,27.2198944
2012-03-21,32.36092
2012-03-22,35.4924545
2012-03-23,37.7680359
2012-03-24,-9999
2012-03-25,27.9019127
2012-03-26,22.978796
2012-03-27,21.8959541
2012-03-28,26.9898663
2012-03-29,31.2374115
2012-03-30,35.4394836
2012-03-31,-9999
2012-04-01,38.3708534
2012-04-02,35.3922348
2012-04-03,41.5293465
2012-04-04,32.1193275
2012-04-05,28.2520981
2012-04-06,23.9707069
2012-04-07,22.2445488
2012-04-08,30.0391388
2012-04-09,-9999
2012-04-10,32.0155907
2012-04-11,26.2298717
2012-04-12,28.8696938
2012-04-13,32.3069954
2012-04-14,25.884634
2012-04-15,26.7575722
2012-04-16,-9999
2012-04-17,38.1232567
2012-04-18,21.4010086
2012-04-19,24.521883
2012-04-20,27.6685448
2012-04-21,16.0658054
2012-04-22,17.6841927
2012-04-23,15.7786741
2012-04-24,17.7411652
2012-04-25,-9999
2012-04-26,19.6903667
2012-04-27,19.0597725
2012-04-28,22.7327061
2012-04-29,32.1230621
2012-04-30,31.5307083
2012-05-01,33.8378677
2012-05-02,-9999
2012-05-03,36.2996635
2012-05-04,32.2546692
2012-05-05,33.1637993
2012-05-06,34.2980156
2012-05-07,35.2739143
2012-05-08,37.7046242
2012-05-09,40.2521553
2012-05-10,43.2847099
2012-05-11,-9999
2012-05-12,40.8268852
2012-05-13,37.2006569
2012-05-14,39.6775131
2012-05-15,37.7020264
2012-05-16,38.6032982
2012-05-17,29.5097809
2012-05-18,-9999
2012-05-19,30.7974644
2012-05-20,29.8143444
2012-05-21,29.0177021
2012-05-22,24.6653194
2012-05-23,25.0921402
2012-05-24,28.1759167
2012-05-25,27.2343445
2012-05-26,26.4546204
2012-05-27,34.21875
2012-05-28,36.2641373
2012-05-29,35.9667587
2012-05-30,34.4452553
2012-05-31,30.523941
2012-06-01,34.4227905
2012-06-02,29.1796589
2012-06-03,-9999
2012-06-04,46.3288994
2012-06-05,50.4742584
2012-06-06,48.3794403
2012-06-07,50.1967087
2012-06-08,47.888485
2012-06-09,47.9356689
2012-06-10,45.8213272
2012-06-11,35.1986618
2012-06-12,39.15625
2012-06-13,41.9233475
2012-06-14,35.6466331
2012-06-15,43.6321754
2012-06-16,43.8216248
2012-06-17,43.0706596
2012-06-18,46.4511528
2012-06-19,-9999
2012-06-20,46.2385788
2012-06-21,46.4387436
2012-06-22,51.54496
2012-06-23,54.6551399
2012-06-24,51.2622986
2012-06-25,46.1604195
2012-06-26,42.2123604
2012-06-27,47.2355995
2012-06-28,57.71875
2012-06-29,42.3316498
2012-06-30,42.2735443
2012-07-01,35.0128021
2012-07-02,39.0797806
2012-07-03,41.1228943
2012-07-04,40.7144318
2012-07-05,-9999
2012-07-06,49.7772102
2012-07-07,46.2049065
2012-07-08,50.2396774
2012-07-09,40.353302
2012-07-10,37.6538925
2012-07-11,43.1844444
2012-07-12,49.1649475
2012-07-13,48.481472
2012-07-14,-9999
2012-07-15,52.6021957
2012-07-16,47.8016891
2012-07-17,51.5902214
2012-07-18,50.0475311
2012-07-19,39.672905
2012-07-20,34.647995
2012-07-21,-9999
2012-07-22,51.8897896
2012-07-23,51.7007065
2012-07-24,54.348114
2012-07-25,46.5730591
2012-07-26,38.1360245
2012-07-27,42.603363
2012-07-28,42.9286194
2012-07-29,45.9456635
2012-07-30,-9999
2012-07-31,48.2159462
2012-08-01,47.207962
2012-08-02,48.6488724
2012-08-03,48.2207031
2012-08-04,45.6118965
2012-08-05,49.3610687
2012-08-06,-9999
2012-08-07,53.6706238
2012-08-08,52.0646591
2012-08-09,42.1120186
2012-08-10,41.3673592
2012-08-11,47.412159
2012-08-12,49.5383377
2012-08-13,52.9211693
2012-08-14,48.5174065
2012-08-15,40.40625
2012-08-16,54.1785507
2012-08-17,49.7517624
2012-08-18,49.7019043
2012-08-19,46.9790421
2012-08-20,44.59869
2012-08-21,45.8460236
2012-08-22,-9999
2012-08-23,43.0555573
2012-08-24,44.2343559
2012-08-25,43.1840363
2012-08-26,44.7261658
2012-08-27,40.0630684
2012-08-28,44.958107
2012-08-29,49.8242493
2012-08-30,47.3471375
2012-08-31,59.5
2012-09-01,42.4180794
2012-09-02,37.6053276
2012-09-03,46.7898903
2012-09-04,45.7374077
2012-09-05,42.214386
2012-09-06,44.9435921
2012-09-07,-9999
2012-09-08,48.7426987
2012-09-09,47.5056381
2012-09-10,47.8277359
2012-09-11,47.021183
2012-09-12,46.2979355
2012-09-13,46.1903229
2012-09-14,49.7940865
2012-09-15,48.2332306
2012-09-16,47.78125
2012-09-17,48.7366982
2012-09-18,44.260704
2012-09-19,40.2810173
2012-09-20,40.3832474
2012-09-21,45.553463
2012-09-22,45.7412224
2012-09-23,-9999
2012-09-24,33.9229012
2012-09-25,36.7060356
2012-09-26,47.363678
2012-09-27,48.9572983
2012-09-28,45.3757095
2012-09-29,40.9293594
2012-09-30,44.0874825
2012-10-01,29.3570747
2012-10-02,29.921875
2012-10-03,21.5869484
2012-10-04,24.9845695
2012-10-05,41.627037
2012-10-06,41.6697006
2012-10-07,42.5437012
2012-10-08,44.0430527
2012-10-09,-9999
2012-10-10,39.5376625
2012-10-11,43.3488159
2012-10-12,31.0162506
2012-10-13,22.1707382
2012-10-14,30.7050343
2012-10-15,35.0597305
2012-10-16,34.9641647
2012-10-17,42.9128799
2012-10-18,45.90625
2012-10-19,38.2373505
2012-10-20,30.029129
2012-10-21,25.9186268
2012-10-22,18.5814552
2012-10-23,28.7866096
2012-10-24,30.4423008
2012-10-25,-9999
2012-10-26,31.5795441
2012-10-27,36.0522079
2012-10-28,27.1741085
2012-10-29,17.5342674
2012-10-30,16.9383984
2012-10-31,22.4719543
2012-11-01,23.6645966
2012-11-02,24.566597
2012-11-03,37.25
2012-11-04,33.6151733
2012-11-05,31.4323978
2012-11-06,26.8560829
2012-11-07,19.3571968
2012-11-08,15.7076101
2012-11-09,17.2607689
2012-11-10,-9999
2012-11-11,26.8359776
2012-11-12,32.4610786
2012-11-13,32.7904816
2012-11-14,32.4263802
2012-11-15,25.2278538
2012-11-16,27.5103416
2012-11-17,14.8212309
2012-11-18,17.4343643
2012-11-19,25.859375
2012-11-20,29.7961025
2012-11-21,15.0932016
2012-11-22,17.4716778
2012-11-23,21.7847042
2012-11-24,27.5499172
2012-11-25,32.378418
2012-11-26,-9999
2012-11-27,33.5100288
2012-11-28,28.2214336
2012-11-29,29.5309372
2012-11-30,28.5324173
2012-12-01,24.8829365
2012-12-02,31.375
2012-12-03,22.5909405
2012-12-04,28.6109009
2012-12-05,-9999
2012-12-06,22.5604954
2012-12-07,21.7453823
2012-12-08,26.0818863
2012-12-09,24.2373123
2012-12-10,27.7336464
2012-12-11,35.9194946
2012-12-12,-9999
2012-12-13,23.1360779
2012-12-14,30.4601078
2012-12-15,27.302166
2012-12-16,25.3065891
2012-12-17,33.6601562
2012-12-18,23.3804245
2012-12-19,34.5773239
2012-12-20,34.2766762
2012-12-21,-9999
2012-12-22,17.3078823
2012-12-23,27.6938515
2012-12-24,27.1367397
2012-12-25,26.256197
2012-12-26,12.3727217
2012-12-27,25.1287212
2012-12-28,-9999
2012-12-29,24.6823158
2012-12-30,27.7041321
2012-12-31,28.592886
2013-01-01,28.9666462
2013-01-02,37.5625916
2013-01-03,38.2019958
2013-01-04,31.9877319
2013-01-05,40.5350685
2013-01-06,-9999
2013-01-07,32.88731
2013-01-08,38.3466263
2013-01-09,36.6632919
2013-01-10,37.2699661
2013-01-11,36.6265526
2013-01-12,25.7336006
2013-01-13,-9999
2013-01-14,34.5065041
2013-01-15,26.8229294
2013-01-16,29.9382992
2013-01-17,13.2773819
2013-01-18,15.100441
2013-01-19,26.197197
2013-01-20,27.7329502
2013-01-21,30.0878925
2013-01-22,-9999
2013-01-23,20.7335262
2013-01-24,15.5260763
2013-01-25,14.6971531
2013-01-26,24.3092232
2013-01-27,25.0484467
2013-01-28,31.9231701
2013-01-29,-9999
2013-01-30,31.809864
2013-01-31,13.2821732
2013-02-01,24.3983269
2013-02-02,29.2132263
2013-02-03,22.1198063
2013-02-04,30.8451424
2013-02-05,35.2088432
2013-02-06,36.95364
2013-02-07,29.40625
2013-02-08,33.2730217
2013-02-10,23.2608376
2013-02-11,26.7103539
2013-02-12,27.1904812
2013-02-13,31.6782684
2013-02-14,-9999
2013-02-15,18.232832
2013-02-16,13.2771444
2013-02-17,13.3841486
2013-02-18,28.2254734
2013-02-19,29.271534
2013-02-20,31.5166988
2013-02-21,32.5508842
2013-02-22,31.5140476
2013-02-23,35.1875
2013-02-24,34.5881729
2013-02-25,35.6252174
2013-02-26,19.9664364
2013-02-27,21.7125721
2013-02-28,27.2940102
2013-03-01,22.1665173
2013-03-02,-9999
2013-03-03,10.6945152
2013-03-04,10.9689169
2013-03-05,14.9203854
2013-03-06,21.2193527
2013-03-07,18.5072308
2013-03-08,17.8173523
2013-03-09,18.9451351
2013-03-10,27.5232372
2013-03-11,-9999
2013-03-12,17.5535107
2013-03-13,15.8803501
2013-03-14,13.4271927
2013-03-15,14.3056536
2013-03-16,25.0664158
2013-03-17,37.2853928
2013-03-18,-9999
2013-03-19,23.7197247
2013-03-20,32.2677994
2013-03-21,31.6194744
2013-03-22,32.023571
2013-03-23,30.0510063
2013-03-24,23.8540192
2013-03-25,22.2386684
2013-03-26,20.6137714
2013-03-27,-9999
2013-03-28,22.091713
2013-03-29,27.8950539
2013-03-30,30.7857742
2013-03-31,28.161644
2013-04-01,33.1114616
2013-04-02,39.5677147
2013-04-03,-9999
2013-04-04,33.6407661
2013-04-05,-9999
2013-04-06,-9999
2013-04-07,21.2397537
2013-04-08,22.7412777
2013-04-09,32.2429771
2013-04-10,29.7697506
2013-04-11,39.1239395
2013-04-12,-9999
2013-04-13,41.9481773
2013-04-14,40.3465118
2013-04-15,25.379509
2013-04-16,27.7058716
2013-04-17,29.6629353
2013-04-18,26.6761627
2013-04-19,-9999
2013-04-20,37.7014656
2013-04-21,30.3331451
2013-04-22,28.1192722
2013-04-23,28.7387276
2013-04-24,33.7575226
2013-04-25,33.8022842
2013-04-26,33.9207115
2013-04-27,30.2047729
2013-04-28,-9999
2013-04-29,41.1022758
2013-04-30,40.8881111
2013-05-01,35.6109619
2013-05-02,30.0704174
2013-05-03,27.1445484
2013-05-04,18.1578484
2013-05-05,-9999
2013-05-06,20.4699459
2013-05-07,28.7626858
2013-05-08,39.4754143
2013-05-09,32.9907684
2013-05-10,32.0505447
2013-05-11,37.7032661
2013-05-12,36.6491318
2013-05-13,39.954689
2013-05-14,41.09375
2013-05-15,33.5105515
2013-05-16,36.5348625
2013-05-17,32.7537193
2013-05-18,26.1514339
2013-05-19,41.1535645
2013-05-20,40.7271233
2013-05-21,-9999
2013-05-22,43.3509293
2013-05-23,39.255127
2013-05-24,39.2830315
2013-05-25,26.1945019
2013-05-26,29.7572155
2013-05-27,32.7569008
2013-05-28,34.6009827
2013-05-29,42.7167282
2013-05-30,-9999
2013-05-31,51.2436485
2013-06-01,53.0166016
2013-06-02,52.0465279
2013-06-03,46.434227
2013-06-04,45.0185394
2013-06-05,44.5018234
2013-06-06,-9999
2013-06-07,44.3950577
2013-06-08,40.181778
2013-06-09,47.8777466
2013-06-10,42.0544662
2013-06-11,46.7253876
2013-06-12,47.5126038
2013-06-13,41.0561409
2013-06-14,33.1368332
2013-06-15,35.875
2013-06-16,36.4815254
2013-06-17,31.677269
2013-06-18,43.2511139
2013-06-19,43.6672478
2013-06-20,36.8780251
2013-06-21,38.5434952
2013-06-22,-9999
2013-06-23,44.0576935
2013-06-24,41.3714294
2013-06-25,40.9587975
2013-06-26,41.9178391
2013-06-27,42.9563637
2013-06-28,42.8317947
2013-06-29,44.5039101
2013-06-30,42.776371
2013-07-01,45.40625
2013-07-02,42.0600967
2013-07-03,45.293663
2013-07-04,48.7161446
2013-07-05,45.8228378
2013-07-06,50.6493111
2013-07-07,41.8514595
2013-07-08,-9999
2013-07-09,45.5709686
2013-07-10,40.6156044
2013-07-11,41.5908051
2013-07-12,43.6528511
2013-07-13,44.1029968
2013-07-14,44.7216034
2013-07-15,44.4372787
2013-07-16,44.0819778
2013-07-17,45.25
2013-07-18,50.375145
2013-07-19,48.0297165
2013-07-20,43.9593086
2013-07-21,47.20961
2013-07-22,36.3628159
2013-07-23,31.6588078
2013-07-24,-9999
2013-07-25,42.0743561
2013-07-26,37.3184814
2013-07-27,34.5279541
2013-07-28,31.8285027
2013-07-29,34.1427612
2013-07-30,40.4220467
2013-07-31,37.0378075
2013-08-01,46.2407913
2013-08-02,-9999
2013-08-03,54.0666199
2013-08-04,46.4661293
2013-08-05,44.202076
2013-08-06,38.942688
2013-08-07,42.4173126
2013-08-08,54.7831421
2013-08-09,-9999
2013-08-10,52.563427
2013-08-11,52.0336952
2013-08-12,45.2460709
2013-08-13,35.9751244
2013-08-14,44.3451653
2013-08-15,46.4068413
2013-08-16,53.2859306
2013-08-17,48.1431046
2013-08-18,-9999
2013-08-19,48.5616531
2013-08-20,50.7468491
2013-08-21,54.2664604
2013-08-22,51.6097183
2013-08-23,55.1755753
2013-08-24,53.849575
2013-08-25,-9999
2013-08-26,39.8757248
2013-08-27,45.5033493
2013-08-28,46.3790894
2013-08-29,43.4226303
2013-08-30,46.8468437
2013-08-31,47.3577881
2013-09-01,49.3490524
2013-09-02,52.025383
2013-09-03,-9999
2013-09-04,50.0575638
2013-09-05,51.5829201
2013-09-06,47.9389954
2013-09-07,47.9506035
2013-09-08,49.2967911
2013-09-09,43.1896553
2013-09-10,-9999
2013-09-11,49.4858704
2013-09-12,49.7370377
2013-09-13,50.1361656
2013-09-14,50.4011574
2013-09-15,52.185955
2013-09-16,47.8429871
2013-09-17,51.0004463
2013-09-18,52.7445335
2013-09-19,-9999
2013-09-20,55.7114105
2013-09-21,50.4049377
2013-09-22,50.7646179
2013-09-23,50.5692787
2013-09-24,50.556282
2013-09-25,48.496769
2013-09-26,-9999
2013-09-27,47.1856499
2013-09-28,40.76717
2013-09-29,35.1562233
2013-09-30,39.5623627
2013-10-01,38.9551277
2013-10-02,36.5125046
2013-10-03,54.5179939
2013-10-04,50.5917015
2013-10-05,-9999
2013-10-06,48.1854591
2013-10-07,29.1919441
2013-10-08,25.3459206
2013-10-09,30.5883274
2013-10-10,34.2635193
2013-10-11,42.4746819
2013-10-12,-9999
2013-10-13,37.165844
2013-10-14,36.6819611
2013-10-15,36.932972
2013-10-16,37.5950203
2013-10-17,38.512825
2013-10-18,35.715107
2013-10-19,38.350647
2013-10-20,41.1376305
2013-10-21,56.15625
2013-10-22,46.5996971
2013-10-23,37.7572823
2013-10-24,26.487505
2013-10-25,25.0330734
2013-10-26,23.9122639
2013-10-27,28.2496567
2013-10-28,-9999
2013-10-29,43.115078
2013-10-30,40.2425308
2013-10-31,37.8274536
2013-11-01,45.4702377
2013-11-02,27.8998642
2013-11-03,24.942009
2013-11-04,28.7758961
2013-11-05,42.0660553
2013-11-06,-9999
2013-11-07,41.9244957
2013-11-08,23.5648346
2013-11-09,35.7218628
2013-11-10,40.1415482
2013-11-11,40.505497
2013-11-12,43.1759148
2013-11-13,10.6875
2013-11-14,39.4804573
2013-11-15,50.0129051
2013-11-16,47.4300804
2013-11-17,46.0936928
2013-11-18,45.8157806
2013-11-19,43.7800217
2013-11-20,43.1101646
2013-11-21,46.7497635
2013-11-22,-9999
2013-11-23,42.9748993
2013-11-24,37.4706993
2013-11-25,40.3354034
2013-11-26,28.8373375
2013-11-27,13.66926
2013-11-28,16.0985432
2013-11-29,9.6171875
2013-11-30,18.7310028
2013-12-01,23.4223785
2013-12-02,28.4052906
2013-12-03,31.1071014
2013-12-04,33.7909927
2013-12-05,32.5544052
2013-12-06,33.6856003
2013-12-07,36.9047279
2013-12-08,-9999
2013-12-09,31.1984119
2013-12-10,30.2076569
2013-12-11,32.0274544
2013-12-12,27.9914074
2013-12-13,27.6977386
2013-12-14,37.8556633
2013-12-15,-9999
2013-12-16,19.8458347
2013-12-17,16.4283619
2013-12-18,17.7397995
2013-12-19,33.5912209
2013-12-20,41.2689743
2013-12-21,39.5888519
2013-12-22,41.8487167
2013-12-23,33.9690742
2013-12-24,-9999
2013-12-25,33.0278168
2013-12-26,29.6012783
2013-12-27,35.6409836
2013-12-28,34.7332878
2013-12-29,26.5496979
2013-12-30,36.3956375
2013-12-31,-9999
2014-01-01,39.6558037
2014-01-02,30.0748596
2014-01-03,18.9602585
2014-01-04,26.9057846
2014-01-05,25.6266994
2014-01-06,24.8915195
2014-01-07,19.3451843
2014-01-08,25.3071156
2014-01-09,-9999
2014-01-10,38.5344429
2014-01-11,32.2513924
2014-01-12,30.8650723
2014-01-13,38.5992355
2014-01-14,-9999
2014-01-15,11.4675541
2014-01-16,-9999
2014-01-17,16.6265984
2014-01-18,15.7391338
2014-01-19,20.8931274
2014-01-20,17.790575
2014-01-21,19.7911491
2014-01-22,9.12451839
2014-01-23,20.4153976
2014-01-24,31.7645779
2014-01-25,-9999
2014-01-26,28.5130749
2014-01-27,29.4302788
2014-01-28,33.9166756
2014-01-29,29.0602875
2014-01-30,24.8193722
2014-01-31,19.3105164
2014-02-01,-9999
2014-02-02,30.2314987
2014-02-03,34.7706261
2014-02-04,33.0457687
2014-02-05,33.1667099
2014-02-06,34.0937843
2014-02-07,33.2728119
2014-02-08,27.1761742
2014-02-09,25.355072
2014-02-10,-9999
2014-02-11,33.207695
2014-02-12,23.2979527
2014-02-13,12.4286928
2014-02-14,16.9687824
2014-02-15,17.7941265
2014-02-16,19.8847122
2014-02-17,-9999
2014-02-18,18.205862
2014-02-19,23.6588211
2014-02-20,28.9322681
2014-02-21,30.0622063
2014-02-22,32.099308
2014-02-23,32.1260643
2014-02-24,33.5462189
2014-02-25,34.9508629
2014-02-26,-9999
2014-02-27,29.9489231
2014-02-28,23.6146908
2014-03-01,25.4753151
2014-03-02,19.596365
2014-03-03,26.2616997
2014-03-04,31.8715172
2014-03-05,-9999
2014-03-06,18.2325363
2014-03-07,13.4663067
2014-03-08,32.1371689
2014-03-09,36.7474976
2014-03-10,39.4945831
2014-03-11,34.0724182
2014-03-12,23.4134884
2014-03-13,21.2665176
2014-03-14,29.3125
2014-03-15,31.8296261
2014-03-16,33.4319382
2014-03-17,22.4041576
2014-03-18,16.9304295
2014-03-19,26.5378895
2014-03-20,39.7346458
2014-03-21,-9999
2014-03-22,-9999
2014-03-29,28.7223091
2014-03-30,-9999
2014-03-31,30.8271255
2014-04-01,34.8162422
2014-04-02,25.6684723
2014-04-03,25.1630783
2014-04-04,38.7188721
2014-04-05,33.8934364
