Title:,"Time Series, Area-Averaged of Total Column Water Vapor (Daytime/Ascending) daily (daily)"
User Start Date:,1990-01-01T00:00:00Z
User End Date:,2020-01-02T23:59:59Z
User Bounding Box:,"-93.6,18,-90.2,22.33"
Data Bounding Box:,"-93.5,18.5,-90.5,21.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1990-01-01T00:00:00Z&endtime=2020-01-02T23:59:59Z&bbox=-93.6,18,-90.2,22.33&data=AIRX3STD_006_TotH2OVap_A&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_TotH2OVap_A):, -9999

time, mean_AIRX3STD_006_TotH2OVap_A
2011-05-23,-9999
2011-05-24,32.9228706
2011-05-25,30.2741375
2011-05-26,32.390377
2011-05-27,28.2516861
2011-05-28,31.442421
2011-05-29,33.3971519
2011-05-30,30.6715508
2011-05-31,36.5240479
2011-06-01,-9999
2011-06-02,37.9759674
2011-06-03,37.2207832
2011-06-04,37.8659592
2011-06-05,42.6734238
2011-06-06,44.5283165
2011-06-07,39.2570992
2011-06-08,-9999
2011-06-09,38.5948372
2011-06-10,35.8093185
2011-06-11,39.2771492
2011-06-12,40.5362129
2011-06-13,48.7854462
2011-06-14,40.4715347
2011-06-15,40.5090485
2011-06-16,39.5559082
2011-06-17,-9999
2011-06-18,47.9010849
2011-06-19,56.4718437
2011-06-20,52.7026215
2011-06-21,49.3633232
2011-06-22,41.6349983
2011-06-23,45.8423424
2011-06-24,-9999
2011-06-25,45.3128242
2011-06-26,54.7924118
2011-06-27,49.1094933
2011-06-28,51.5726204
2011-06-29,47.7062416
2011-06-30,47.5596504
2011-07-01,45.6128883
2011-07-02,48.6027489
2011-07-03,-9999
2011-07-04,48.4441795
2011-07-05,46.365715
2011-07-06,52.3910027
2011-07-07,48.1121597
2011-07-08,51.4600639
2011-07-09,46.3019485
2011-07-10,-9999
2011-07-11,48.6448021
2011-07-12,54.3407478
2011-07-13,48.2600822
2011-07-14,41.1450691
2011-07-15,41.4875832
2011-07-16,48.5205193
2011-07-17,47.3948364
2011-07-18,45.2357712
2011-07-19,-9999
2011-07-20,51.5864906
2011-07-21,45.1059532
2011-07-22,42.8335342
2011-07-23,46.1711121
2011-07-24,47.4383888
2011-07-25,46.0682983
2011-07-26,-9999
2011-07-27,52.0471077
2011-07-28,49.5087776
2011-07-29,52.3384285
2011-07-30,48.3407135
2011-07-31,55.6915588
2011-08-01,49.694397
2011-08-02,51.4221077
2011-08-03,51.7205811
2011-08-04,-9999
2011-08-05,53.2196846
2011-08-06,49.1721306
2011-08-07,49.8854866
2011-08-08,38.7310905
2011-08-09,44.2297478
2011-08-10,44.0057182
2011-08-11,-9999
2011-08-12,50.438179
2011-08-13,48.4943047
2011-08-14,51.3500137
2011-08-15,40.6348572
2011-08-16,37.6199684
2011-08-17,39.4719772
2011-08-18,41.5011444
2011-08-19,45.1679726
2011-08-20,-9999
2011-08-21,55.9350891
2011-08-22,50.9773636
2011-08-23,51.6634903
2011-08-24,51.8661079
2011-08-25,55.976799
2011-08-26,55.1235657
2011-08-27,-9999
2011-08-28,55.2824326
2011-08-29,50.8633156
2011-08-30,53.7693558
2011-08-31,51.0472908
2011-09-01,53.5579071
2011-09-02,51.7216797
2011-09-03,46.7570724
2011-09-04,52.009903
2011-09-05,-9999
2011-09-06,51.4569511
2011-09-07,57.0707626
2011-09-08,49.105484
2011-09-09,45.6006432
2011-09-10,43.0111389
2011-09-11,48.4325981
2011-09-12,-9999
2011-09-13,48.6647873
2011-09-14,51.5565529
2011-09-15,51.5842743
2011-09-16,39.8868637
2011-09-17,37.6141548
2011-09-18,45.1407127
2011-09-19,48.2553024
2011-09-20,45.5124435
2011-09-21,-9999
2011-09-22,49.648407
2011-09-23,50.3789597
2011-09-24,52.4804916
2011-09-25,48.4528694
2011-09-26,52.0821877
2011-09-27,47.5666656
2011-09-28,-9999
2011-09-29,50.3099327
2011-09-30,53.0936508
2011-10-01,45.5844498
2011-10-02,43.7454605
2011-10-03,44.8214722
2011-10-04,45.4633331
2011-10-05,46.9472618
2011-10-06,45.3386993
2011-10-07,-9999
2011-10-08,37.9409065
2011-10-09,40.3555069
2011-10-10,42.4116974
2011-10-11,43.6014061
2011-10-12,52.8995209
2011-10-13,46.7088966
2011-10-14,-9999
2011-10-15,50.471241
2011-10-16,45.9591026
2011-10-17,49.3640327
2011-10-18,24.5579453
2011-10-19,30.8748779
2011-10-20,21.0870953
2011-10-21,19.9483795
2011-10-22,24.3605804
2011-10-23,-9999
2011-10-24,22.4058876
2011-10-25,28.5176716
2011-10-26,34.7301559
2011-10-27,34.4030952
2011-10-28,30.975544
2011-10-29,32.2052116
2011-10-30,-9999
2011-10-31,34.5265045
2011-11-01,44.6132812
2011-11-02,50.2930145
2011-11-03,48.4253197
2011-11-04,42.6986465
2011-11-05,35.0938339
2011-11-06,24.1745663
2011-11-07,29.5970287
2011-11-08,-9999
2011-11-09,37.8613243
2011-11-10,40.4107971
2011-11-11,36.4924393
2011-11-12,26.427948
2011-11-13,26.7439938
2011-11-14,26.8588905
2011-11-15,-9999
2011-11-16,39.4214821
2011-11-17,40.5477028
2011-11-18,41.1665077
2011-11-19,33.5816727
2011-11-20,45.486763
2011-11-21,39.2682114
2011-11-22,28.9344559
2011-11-23,30.0655231
2011-11-24,-9999
2011-11-25,28.9985847
2011-11-26,24.4915886
2011-11-27,33.767189
2011-11-28,21.8283405
2011-11-29,15.5152216
2011-11-30,20.9024734
2011-12-01,-9999
2011-12-02,19.815155
2011-12-03,23.4485741
2011-12-04,24.9797192
2011-12-05,28.5008869
2011-12-06,33.1648712
2011-12-07,32.4808655
2011-12-08,22.6813068
2011-12-09,27.5339508
2011-12-10,-9999
2011-12-11,25.3520641
2011-12-12,31.8863983
2011-12-13,28.5529137
2011-12-14,25.3050613
2011-12-15,28.2730427
2011-12-16,33.7204704
2011-12-17,-9999
2011-12-18,29.3331528
2011-12-19,26.8817482
2011-12-20,28.4795475
2011-12-21,31.7353592
2011-12-22,31.6441822
2011-12-23,37.7574501
2011-12-24,38.2384109
2011-12-25,36.70821
2011-12-26,-9999
2011-12-27,34.4027748
2011-12-28,31.4642868
2011-12-29,34.7721329
2011-12-30,30.0565338
2011-12-31,31.4754734
2012-01-01,34.2661095
2012-01-02,-9999
2012-01-03,21.5489998
2012-01-04,18.0783443
2012-01-05,20.6458797
2012-01-06,26.7887669
2012-01-07,25.9878578
2012-01-08,27.6743813
2012-01-09,30.2910595
2012-01-10,35.8368645
2012-01-11,-9999
2012-01-12,28.8204842
2012-01-13,38.0889969
2012-01-14,35.164753
2012-01-15,35.1732483
2012-01-16,36.4575958
2012-01-17,30.2362709
2012-01-18,-9999
2012-01-19,29.4977207
2012-01-20,28.0611324
2012-01-21,24.7195988
2012-01-22,25.5914917
2012-01-23,27.221756
2012-01-24,30.0545025
2012-01-25,25.5938683
2012-01-26,36.422245
2012-01-27,-9999
2012-01-28,35.6935349
2012-01-29,37.5992737
2012-01-30,37.9512672
2012-01-31,35.2247887
2012-02-01,29.9678249
2012-02-02,36.1079826
2012-02-03,-9999
2012-02-04,31.4182415
2012-02-05,28.7909222
2012-02-06,31.8758507
2012-02-07,29.1828346
2012-02-08,36.3879356
2012-02-09,38.8049202
2012-02-10,40.3644714
2012-02-11,43.6291733
2012-02-12,-9999
2012-02-13,41.6616669
2012-02-14,41.7265968
2012-02-15,38.5630417
2012-02-16,33.4441643
2012-02-17,31.0439587
2012-02-18,28.6521912
2012-02-19,-9999
2012-02-20,35.6130257
2012-02-21,33.9872627
2012-02-22,25.4000988
2012-02-23,22.2323532
2012-02-24,23.9927235
2012-02-25,33.0107117
2012-02-26,38.4666748
2012-02-27,29.7420807
2012-02-28,-9999
2012-02-29,25.8144913
2012-03-01,26.4992943
2012-03-02,24.3898277
2012-03-03,22.4661751
2012-03-04,21.5430412
2012-03-05,26.9474354
2012-03-06,-9999
2012-03-07,37.0703735
2012-03-08,36.6399117
2012-03-09,32.7379837
2012-03-10,33.6013451
2012-03-11,28.3637905
2012-03-12,29.5960064
2012-03-13,25.4727364
2012-03-14,27.3008499
2012-03-15,-9999
2012-03-16,26.9838161
2012-03-17,26.7346458
2012-03-18,23.1869354
2012-03-19,25.2424564
2012-03-20,27.6406116
2012-03-21,33.6551285
2012-03-22,-9999
2012-03-23,34.3377876
2012-03-24,32.4440041
2012-03-25,32.4437141
2012-03-26,29.8529339
2012-03-27,32.9217606
2012-03-28,31.092104
2012-03-29,26.7269821
2012-03-30,35.6745682
2012-03-31,-9999
2012-04-01,38.5471725
2012-04-02,32.5892677
2012-04-03,33.0187492
2012-04-04,25.6933231
2012-04-05,21.350769
2012-04-06,29.004364
2012-04-07,-9999
2012-04-08,37.8123665
2012-04-09,37.3622093
2012-04-10,36.4818611
2012-04-11,34.3652191
2012-04-12,33.1791992
2012-04-13,34.7048836
2012-04-14,27.9589901
2012-04-15,33.3862686
2012-04-16,-9999
2012-04-17,43.5555878
2012-04-18,31.9620514
2012-04-19,28.3251896
2012-04-20,31.0992622
2012-04-21,31.9393482
2012-04-22,23.8306389
2012-04-23,-9999
2012-04-24,23.8438911
2012-04-25,16.957325
2012-04-26,21.5189877
2012-04-27,21.658287
2012-04-28,25.5944881
2012-04-29,32.3955078
2012-04-30,31.969326
2012-05-01,32.9808273
2012-05-02,-9999
2012-05-03,37.4666176
2012-05-04,33.4610519
2012-05-05,34.9926643
2012-05-06,30.397007
2012-05-07,32.8186073
2012-05-08,35.0376053
2012-05-09,-9999
2012-05-10,45.5927048
2012-05-11,40.4332886
2012-05-12,38.8000679
2012-05-13,42.4052811
2012-05-14,45.5462532
2012-05-15,48.287899
2012-05-16,46.1715469
2012-05-17,41.9329643
2012-05-18,-9999
2012-05-19,39.8362999
2012-05-20,36.7370949
2012-05-21,45.3696594
2012-05-22,30.5365906
2012-05-23,28.5066338
2012-05-24,28.9571743
2012-05-25,-9999
2012-05-26,39.2017288
2012-05-27,38.1195488
2012-05-28,47.0222473
2012-05-29,38.6934738
2012-05-30,38.5748444
2012-05-31,32.231823
2012-06-01,34.5033073
2012-06-02,37.649971
2012-06-03,-9999
2012-06-04,52.3206978
2012-06-05,47.0918465
2012-06-06,50.7886581
2012-06-07,50.9130783
2012-06-08,48.1752739
2012-06-09,48.4529114
2012-06-10,-9999
2012-06-11,44.4221878
2012-06-12,33.0590401
2012-06-13,39.6679001
2012-06-14,43.7061195
2012-06-15,50.6558914
2012-06-16,47.2613525
2012-06-17,47.4295387
2012-06-18,48.7591934
2012-06-19,-9999
2012-06-20,50.8348732
2012-06-21,52.9540749
2012-06-22,50.4521408
2012-06-23,51.7053757
2012-06-24,52.3186417
2012-06-25,51.3222466
2012-06-26,-9999
2012-06-27,51.7936211
2012-06-28,53.2533646
2012-06-29,44.1561623
2012-06-30,34.1177521
2012-07-01,40.6394768
2012-07-02,40.7648888
2012-07-03,39.9318924
2012-07-04,36.7389145
2012-07-05,-9999
2012-07-06,42.120327
2012-07-07,44.1433487
2012-07-08,49.6696091
2012-07-09,39.4110031
2012-07-10,44.0655251
2012-07-11,49.3360023
2012-07-12,-9999
2012-07-13,39.8741913
2012-07-14,36.503109
2012-07-15,44.6799583
2012-07-16,44.4897499
2012-07-17,48.76157
2012-07-18,47.106987
2012-07-19,36.3551636
2012-07-20,45.7899361
2012-07-21,-9999
2012-07-22,52.8695984
2012-07-23,50.7542
2012-07-24,51.9864883
2012-07-25,38.7049942
2012-07-26,37.6067429
2012-07-27,51.4789238
2012-07-28,-9999
2012-07-29,40.6460381
2012-07-30,39.6498871
2012-07-31,48.2428207
2012-08-01,45.7241859
2012-08-02,43.1768951
2012-08-03,38.342083
2012-08-04,42.645504
2012-08-05,40.3849373
2012-08-06,-9999
2012-08-07,54.5973625
2012-08-08,59.5180435
2012-08-09,48.843277
2012-08-10,48.4979324
2012-08-11,46.6817589
2012-08-12,50.6192589
2012-08-13,-9999
2012-08-14,37.6857491
2012-08-15,47.1048279
2012-08-16,51.8447952
2012-08-17,50.536087
2012-08-18,47.2537155
2012-08-19,44.0430031
2012-08-20,35.9025688
2012-08-21,48.2326164
2012-08-22,-9999
2012-08-23,42.4427185
2012-08-24,41.3120232
2012-08-25,47.0226212
2012-08-26,41.1996346
2012-08-27,45.0823822
2012-08-28,43.260601
2012-08-29,-9999
2012-08-30,51.6475029
2012-08-31,53.429924
2012-09-01,39.1699715
2012-09-02,39.9277115
2012-09-03,47.4670029
2012-09-04,46.5224724
2012-09-05,43.4463806
2012-09-06,40.7501411
2012-09-07,-9999
2012-09-08,47.9873009
2012-09-09,45.58778
2012-09-10,49.8260918
2012-09-11,46.2672043
2012-09-12,32.5509186
2012-09-13,43.7117691
2012-09-14,-9999
2012-09-15,48.4489861
2012-09-16,46.7422333
2012-09-17,51.667778
2012-09-18,49.7360916
2012-09-19,47.741581
2012-09-20,43.8774452
2012-09-21,49.0035095
2012-09-22,50.0064278
2012-09-23,-9999
2012-09-24,46.6478882
2012-09-25,52.1282387
2012-09-26,54.4964828
2012-09-27,51.6243782
2012-09-28,37.9670715
2012-09-29,39.9629211
2012-09-30,-9999
2012-10-01,45.4905815
2012-10-02,37.6487961
2012-10-03,42.0283241
2012-10-04,44.4936943
2012-10-05,49.5793839
2012-10-06,49.8686523
2012-10-07,50.9410706
2012-10-08,51.1614952
2012-10-09,-9999
2012-10-10,50.0519028
2012-10-11,48.3960571
2012-10-12,47.3140755
2012-10-13,23.1263142
2012-10-14,28.1876011
2012-10-15,38.0434761
2012-10-16,-9999
2012-10-17,29.9155731
2012-10-18,40.8754654
2012-10-19,37.6697159
2012-10-20,35.7923927
2012-10-21,41.1149063
2012-10-22,35.7486839
2012-10-23,34.5830002
2012-10-24,34.7245102
2012-10-25,-9999
2012-10-26,30.9386387
2012-10-27,33.8571396
2012-10-28,41.6345673
2012-10-29,34.6790047
2012-10-30,23.8976059
2012-10-31,22.6602802
2012-11-01,-9999
2012-11-02,33.3558731
2012-11-03,40.1729507
2012-11-04,40.8353119
2012-11-05,38.5114708
2012-11-06,32.7982025
2012-11-07,25.6250763
2012-11-08,18.7918015
2012-11-09,19.6098385
2012-11-10,-9999
2012-11-11,28.5557461
2012-11-12,29.9379845
2012-11-13,30.4778194
2012-11-14,35.5053558
2012-11-15,31.1977692
2012-11-16,33.1857948
2012-11-17,-9999
2012-11-18,24.0055599
2012-11-19,22.1068001
2012-11-20,36.0816193
2012-11-21,29.8154202
2012-11-22,19.4431038
2012-11-23,23.4823322
2012-11-24,21.1768818
2012-11-25,21.3287544
2012-11-26,-9999
2012-11-27,28.6856022
2012-11-28,33.6787682
2012-11-29,34.7645416
2012-11-30,34.3951836
2012-12-01,30.1798191
2012-12-02,29.194231
2012-12-03,-9999
2012-12-04,32.804203
2012-12-05,31.9508839
2012-12-06,28.1714287
2012-12-07,20.5401592
2012-12-08,18.9766655
2012-12-09,16.9906425
2012-12-10,23.2891026
2012-12-11,28.1294346
2012-12-12,-9999
2012-12-13,38.118557
2012-12-14,34.2193298
2012-12-15,25.6771526
2012-12-16,25.5047283
2012-12-17,24.9528866
2012-12-18,30.985918
2012-12-19,-9999
2012-12-20,32.1086235
2012-12-21,26.9989567
2012-12-22,22.4044857
2012-12-23,21.5238285
2012-12-24,22.3778782
2012-12-25,22.4569225
2012-12-26,29.0283489
2012-12-27,29.6972885
2012-12-28,-9999
2012-12-29,36.8343849
2012-12-30,31.4667511
2012-12-31,31.1099396
2013-01-01,32.3293228
2013-01-02,37.5958366
2013-01-03,40.8048935
2013-01-04,-9999
2013-01-05,42.2284622
2013-01-06,36.8860703
2013-01-07,42.2027931
2013-01-08,39.0575867
2013-01-09,43.4086914
2013-01-10,36.8870659
2013-01-11,26.5677128
2013-01-12,31.7154465
2013-01-13,-9999
2013-01-14,26.1365509
2013-01-15,26.760994
2013-01-16,34.1864738
2013-01-17,25.7565765
2013-01-18,24.8838196
2013-01-19,34.0438309
2013-01-20,-9999
2013-01-21,32.9466629
2013-01-22,33.4879227
2013-01-23,37.1256676
2013-01-24,24.7929726
2013-01-25,34.9052429
2013-01-26,38.5170021
2013-01-27,34.9754524
2013-01-28,35.6096954
2013-01-29,-9999
2013-01-30,26.3778801
2013-01-31,29.7438545
2013-02-01,34.3518372
2013-02-02,38.5281639
2013-02-03,37.4380112
2013-02-04,32.599659
2013-02-05,-9999
2013-02-06,31.0309582
2013-02-07,26.8441582
2013-02-08,31.8293152
2013-02-10,20.6824417
2013-02-11,23.6208782
2013-02-12,19.6031208
2013-02-13,25.0933552
2013-02-14,-9999
2013-02-15,40.4369049
2013-02-16,33.4150085
2013-02-17,21.4127178
2013-02-18,26.1421356
2013-02-19,27.730484
2013-02-20,31.9543781
2013-02-21,-9999
2013-02-22,25.2645664
2013-02-23,28.979002
2013-02-24,32.3020973
2013-02-25,26.8695679
2013-02-26,34.0227814
2013-02-27,37.8467522
2013-02-28,34.4988327
2013-03-01,34.0917587
2013-03-02,-9999
2013-03-03,12.343832
2013-03-04,12.4872198
2013-03-05,15.8130894
2013-03-06,21.5673885
2013-03-07,22.0119057
2013-03-08,21.1533356
2013-03-09,-9999
2013-03-10,31.00424
2013-03-11,38.6940346
2013-03-12,34.3392601
2013-03-13,27.4138641
2013-03-14,24.3228741
2013-03-15,26.7979774
2013-03-16,35.3494492
2013-03-17,37.534935
2013-03-18,-9999
2013-03-19,25.5734901
2013-03-20,26.0165005
2013-03-21,30.401083
2013-03-22,27.9690266
2013-03-23,31.3821201
2013-03-24,29.329567
2013-03-25,-9999
2013-03-26,35.8567314
2013-03-27,33.1715393
2013-03-28,29.9995384
2013-03-29,28.9387398
2013-03-30,26.4767418
2013-03-31,26.8404331
2013-04-01,30.9114189
2013-04-02,34.4269371
2013-04-03,-9999
2013-04-04,42.0819397
2013-04-05,-9999
2013-04-06,-9999
2013-04-07,20.7221031
2013-04-08,22.5046616
2013-04-09,29.4365463
2013-04-10,-9999
2013-04-11,35.4740753
2013-04-12,37.7545624
2013-04-13,43.401783
2013-04-14,35.4422035
2013-04-15,32.7918167
2013-04-16,30.0552769
2013-04-17,29.2731686
2013-04-18,27.5789948
2013-04-19,-9999
2013-04-20,42.509861
2013-04-21,40.0018654
2013-04-22,40.4496918
2013-04-23,31.0605011
2013-04-24,23.5118637
2013-04-25,30.6521626
2013-04-26,-9999
2013-04-27,35.7503357
2013-04-28,36.872242
2013-04-29,46.8105698
2013-04-30,44.921627
2013-05-01,40.6658516
2013-05-02,34.4597778
2013-05-03,33.9512901
2013-05-04,36.3240738
2013-05-05,-9999
2013-05-06,38.7660027
2013-05-07,38.6437912
2013-05-08,39.227108
2013-05-09,24.7091999
2013-05-10,23.210968
2013-05-11,28.5702305
2013-05-12,-9999
2013-05-13,38.9294357
2013-05-14,40.7652092
2013-05-15,41.3504791
2013-05-16,34.057888
2013-05-17,35.0293388
2013-05-18,34.8215218
2013-05-19,35.9972191
2013-05-20,41.0973587
2013-05-21,-9999
2013-05-22,44.0666084
2013-05-23,40.5558815
2013-05-24,41.9381523
2013-05-25,44.5410881
2013-05-26,40.3738327
2013-05-27,46.6913986
2013-05-28,-9999
2013-05-29,50.5606804
2013-05-30,54.4608421
2013-05-31,51.8923836
2013-06-01,52.6636467
2013-06-02,50.6430473
2013-06-03,52.5336571
2013-06-04,50.297226
2013-06-05,45.9232101
2013-06-06,-9999
2013-06-07,41.8387985
2013-06-08,45.9791908
2013-06-09,48.1331596
2013-06-10,40.5593224
2013-06-11,45.4636765
2013-06-12,41.5057144
2013-06-13,-9999
2013-06-14,39.6299744
2013-06-15,37.5208282
2013-06-16,39.716198
2013-06-17,42.3910599
2013-06-18,49.4566422
2013-06-19,47.3525734
2013-06-20,41.5881157
2013-06-21,45.1235695
2013-06-22,-9999
2013-06-23,43.3523636
2013-06-24,36.28759
2013-06-25,40.7296906
2013-06-26,44.5762634
2013-06-27,44.5659943
2013-06-28,48.0541496
2013-06-29,-9999
2013-06-30,50.427021
2013-07-01,42.1038666
2013-07-02,47.5896835
2013-07-03,48.8683205
2013-07-04,47.1750336
2013-07-05,47.3518257
2013-07-06,41.1036224
2013-07-07,36.7853394
2013-07-08,-9999
2013-07-09,47.6269035
2013-07-10,48.3175735
2013-07-11,49.3055
2013-07-12,46.9502678
2013-07-13,50.5157471
2013-07-14,49.2453384
2013-07-15,-9999
2013-07-16,44.2553978
2013-07-17,46.3498688
2013-07-18,54.2688408
2013-07-19,48.4691696
2013-07-20,43.1028061
2013-07-21,42.4819107
2013-07-22,34.3171921
2013-07-23,40.1184692
2013-07-24,-9999
2013-07-25,40.60849
2013-07-26,34.1867867
2013-07-27,29.6577129
2013-07-28,33.313797
2013-07-29,39.4629021
2013-07-30,43.9803009
2013-07-31,-9999
2013-08-01,51.3047981
2013-08-02,54.5252724
2013-08-03,43.0457497
2013-08-04,41.4570694
2013-08-05,37.8819389
2013-08-06,31.96772
2013-08-07,39.1102219
2013-08-08,47.947834
2013-08-09,-9999
2013-08-10,52.3678474
2013-08-11,47.3170319
2013-08-12,47.7093315
2013-08-13,46.8919334
2013-08-14,47.3957558
2013-08-15,48.2890778
2013-08-16,-9999
2013-08-17,51.4211884
2013-08-18,48.3995438
2013-08-19,47.1957817
2013-08-20,48.060997
2013-08-21,49.4383278
2013-08-22,49.3018112
2013-08-23,45.5865326
2013-08-24,50.9907036
2013-08-25,-9999
2013-08-26,35.4981995
2013-08-27,39.1909485
2013-08-28,49.4709587
2013-08-29,51.0626793
2013-08-30,52.8900757
2013-08-31,51.5663834
2013-09-01,-9999
2013-09-02,49.402565
2013-09-03,53.2935905
2013-09-04,51.9743385
2013-09-05,50.207737
2013-09-06,50.1427155
2013-09-07,45.0602341
2013-09-08,47.5463448
2013-09-09,49.5098534
2013-09-10,-9999
2013-09-11,54.7069855
2013-09-12,56.0168877
2013-09-13,50.5535583
2013-09-14,51.071022
2013-09-15,49.4482765
2013-09-16,52.2802391
2013-09-17,-9999
2013-09-18,51.8458099
2013-09-19,53.4801064
2013-09-20,55.8603172
2013-09-21,51.3213425
2013-09-22,55.4044571
2013-09-23,54.185791
2013-09-24,48.6427498
2013-09-25,50.7299881
2013-09-26,-9999
2013-09-27,38.8516197
2013-09-28,42.179451
2013-09-29,41.3035851
2013-09-30,33.3217468
2013-10-01,29.6531239
2013-10-02,38.6635323
2013-10-03,-9999
2013-10-04,47.1191483
2013-10-05,44.2107582
2013-10-06,50.6126976
2013-10-07,40.2567787
2013-10-08,47.0483322
2013-10-09,49.3195801
2013-10-10,46.4681892
2013-10-11,45.158802
2013-10-12,-9999
2013-10-13,39.1538239
2013-10-14,40.0857773
2013-10-15,44.7216377
2013-10-16,45.1945839
2013-10-17,40.3992767
2013-10-18,36.7859344
2013-10-19,-9999
2013-10-20,47.0795326
2013-10-21,52.318573
2013-10-22,50.8876076
2013-10-23,50.0476646
2013-10-24,49.1543808
2013-10-25,48.2083549
2013-10-26,51.0822754
2013-10-27,49.8072014
2013-10-28,-9999
2013-10-29,51.5941124
2013-10-30,50.9624863
2013-10-31,47.3089371
2013-11-01,47.2392998
2013-11-02,38.5800438
2013-11-03,34.8617897
2013-11-04,-9999
2013-11-05,44.3512611
2013-11-06,48.2429352
2013-11-07,47.8337059
2013-11-08,46.0752716
2013-11-09,46.0851898
2013-11-10,48.0279579
2013-11-11,52.375721
2013-11-12,45.9034271
2013-11-13,-9999
2013-11-14,49.7385483
2013-11-15,46.3316193
2013-11-16,51.4822617
2013-11-17,45.4811935
2013-11-18,39.2805481
2013-11-19,46.5711288
2013-11-20,-9999
2013-11-21,47.4761467
2013-11-22,47.350605
2013-11-23,43.101593
2013-11-24,42.9847755
2013-11-25,40.509079
2013-11-26,37.4453812
2013-11-27,27.9137802
2013-11-28,27.4435768
2013-11-29,-9999
2013-11-30,30.3513947
2013-12-01,30.3895569
2013-12-02,27.0793953
2013-12-03,25.5493965
2013-12-04,28.2374363
2013-12-05,29.8876228
2013-12-06,-9999
2013-12-07,38.1827545
2013-12-08,39.7317123
2013-12-09,32.5067635
2013-12-10,34.9374352
2013-12-11,36.6805458
2013-12-12,38.7371216
2013-12-13,46.220768
2013-12-14,38.5036545
2013-12-15,-9999
2013-12-16,36.9849777
2013-12-17,34.4316406
2013-12-18,37.4436455
2013-12-19,42.753109
2013-12-20,40.1983566
2013-12-21,35.3296661
2013-12-22,-9999
2013-12-23,40.4907455
2013-12-24,37.9774323
2013-12-25,38.595974
2013-12-26,35.8880501
2013-12-27,35.130867
2013-12-28,38.2926979
2013-12-29,35.0973511
2013-12-30,39.1520081
2013-12-31,-9999
2014-01-01,41.9321632
2014-01-02,40.1806297
2014-01-03,32.233696
2014-01-04,33.9276276
2014-01-05,28.4200306
2014-01-06,33.2925529
2014-01-07,-9999
2014-01-08,30.3273163
2014-01-09,36.7316475
2014-01-10,38.0897675
2014-01-11,35.2774582
2014-01-12,34.4662552
2014-01-13,36.3636246
2014-01-14,-9999
2014-01-15,23.0263634
2014-01-16,-9999
2014-01-17,22.0824337
2014-01-18,23.1658211
2014-01-19,23.5264359
2014-01-20,28.079361
2014-01-21,29.1764927
2014-01-22,23.6389446
2014-01-23,-9999
2014-01-24,33.0236702
2014-01-25,33.1997833
2014-01-26,32.0352135
2014-01-27,26.1790199
2014-01-28,27.9727135
2014-01-29,38.0239372
2014-01-30,39.9853516
2014-01-31,24.256815
2014-02-01,-9999
2014-02-02,27.379509
2014-02-03,32.1259575
2014-02-04,34.2519836
2014-02-05,36.77528
2014-02-06,42.2856026
2014-02-07,42.1057205
2014-02-08,-9999
2014-02-09,37.2629089
2014-02-10,38.6751366
2014-02-11,34.9162369
2014-02-12,35.0476952
2014-02-13,19.9245815
2014-02-14,18.7301693
2014-02-15,19.3235855
2014-02-16,20.5410519
2014-02-17,-9999
2014-02-18,18.8236485
2014-02-19,33.6372719
2014-02-20,29.0140896
2014-02-21,27.7481365
2014-02-22,33.6643105
2014-02-23,27.2181339
2014-02-24,-9999
2014-02-25,29.1218987
2014-02-26,28.8072453
2014-02-27,41.6872444
2014-02-28,36.1139336
2014-03-01,28.87743
2014-03-02,19.717062
2014-03-03,19.8266392
2014-03-04,27.4082203
2014-03-05,-9999
2014-03-06,38.6075363
2014-03-07,31.0902138
2014-03-08,37.9835701
2014-03-09,39.0311127
2014-03-10,39.6500015
2014-03-11,38.3465157
2014-03-12,-9999
2014-03-13,25.4944248
2014-03-14,30.2270355
2014-03-15,32.6689453
2014-03-16,28.9020405
2014-03-17,29.5190201
2014-03-18,33.5890274
2014-03-19,35.3774452
2014-03-20,40.2525787
2014-03-21,-9999
2014-03-22,-9999
2014-03-29,33.9723396
2014-03-30,34.8833008
2014-03-31,37.0561523
2014-04-01,29.4477577
2014-04-02,25.7969475
2014-04-03,27.6903343
2014-04-04,30.2422771
2014-04-05,32.9551582
2014-04-06,-9999
2014-04-07,42.8144302
2014-04-08,27.3954868
2014-04-09,18.3877182
2014-04-10,20.3433857
2014-04-11,27.8881512
2014-04-12,37.7689323
2014-04-13,-9999
2014-04-14,28.447031
2014-04-15,33.5330315
2014-04-16,38.0169563
2014-04-17,41.8515244
2014-04-18,46.6134834
2014-04-19,36.9476624
2014-04-20,29.7682114
2014-04-21,38.8854942
2014-04-22,-9999
2014-04-23,36.1514091
2014-04-24,34.3335686
2014-04-25,33.8138771
2014-04-26,29.3811665
2014-04-27,31.1536846
2014-04-28,34.2911491
2014-04-29,-9999
2014-04-30,47.0404739
2014-05-01,45.676384
2014-05-02,50.5755844
2014-05-03,37.6246758
2014-05-04,36.662075
2014-05-05,34.9933586
2014-05-06,33.4170227
2014-05-07,34.9639816
2014-05-08,-9999
2014-05-09,43.5771942
2014-05-10,55.0490341
2014-05-11,50.2078514
2014-05-12,41.6365662
