Title:,"Time Series, Area-Averaged of Total Column Water Vapor (Daytime/Ascending) daily (daily)"
User Start Date:,1990-01-01T00:00:00Z
User End Date:,2020-01-02T23:59:59Z
User Bounding Box:,"-97,18,-93.6,22.33"
Data Bounding Box:,"-96.5,18.5,-94.5,21.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1990-01-01T00:00:00Z&endtime=2020-01-02T23:59:59Z&bbox=-97,18,-93.6,22.33&data=AIRX3STD_006_TotH2OVap_A&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_TotH2OVap_A):, -9999

time, mean_AIRX3STD_006_TotH2OVap_A
2011-04-04,33.3760223
2011-04-05,24.7703705
2011-04-06,27.5792446
2011-04-07,21.2245636
2011-04-08,24.3038349
2011-04-09,24.8283787
2011-04-10,23.5799046
2011-04-11,26.6259689
2011-04-12,-9999
2011-04-13,23.1544018
2011-04-14,19.1587849
2011-04-15,26.8232269
2011-04-16,37.3802338
2011-04-17,32.3070526
2011-04-18,32.0547256
2011-04-19,-9999
2011-04-20,36.1662788
2011-04-21,29.6772041
2011-04-22,31.073061
2011-04-23,30.7738495
2011-04-24,33.9922829
2011-04-25,30.0626068
2011-04-26,26.2128868
2011-04-27,24.3785248
2011-04-28,-9999
2011-04-29,39.0490341
2011-04-30,27.8014984
2011-05-01,19.9272003
2011-05-02,25.9299374
2011-05-03,35.4034615
2011-05-04,37.7965279
2011-05-05,-9999
2011-05-06,41.6230659
2011-05-07,28.254282
2011-05-08,32.70578
2011-05-09,29.1543503
2011-05-10,37.5195618
2011-05-11,41.1846504
2011-05-12,42.8061142
2011-05-13,48.3668976
2011-05-14,-9999
2011-05-15,45.6242447
2011-05-16,46.9142456
2011-05-17,44.1610832
2011-05-18,33.3839264
2011-05-19,27.7277527
2011-05-20,28.9730072
2011-05-21,-9999
2011-05-22,32.0312233
2011-05-23,21.5323772
2011-05-24,27.8285732
2011-05-25,29.2418842
2011-05-26,32.985569
2011-05-27,26.5495377
2011-05-28,28.1060905
2011-05-29,31.6299057
2011-05-30,-9999
2011-05-31,38.9993668
2011-06-01,30.3805428
2011-06-02,35.1324234
2011-06-03,32.9588242
2011-06-04,39.9341278
2011-06-05,40.5716629
2011-06-06,-9999
2011-06-07,38.0266228
2011-06-08,33.3671608
2011-06-09,39.8181267
2011-06-10,36.0694237
2011-06-11,35.8509064
2011-06-12,31.8268013
2011-06-13,45.8462639
2011-06-14,47.9483147
2011-06-15,-9999
2011-06-16,43.5346642
2011-06-17,40.5489311
2011-06-18,42.5828552
2011-06-19,50.2578583
2011-06-20,54.0455856
2011-06-21,47.949791
2011-06-22,-9999
2011-06-23,47.4791718
2011-06-24,36.2354164
2011-06-25,45.3151169
2011-06-26,49.5574799
2011-06-27,53.6668854
2011-06-28,49.8137589
2011-06-29,-9999
2011-06-30,54.1522255
2011-07-01,-9999
2011-07-02,46.9379349
2011-07-03,43.1599007
2011-07-04,41.7099915
2011-07-05,44.8645363
2011-07-06,49.5755768
2011-07-07,48.0200958
2011-07-08,-9999
2011-07-09,49.8588562
2011-07-10,40.3995094
2011-07-11,51.9595985
2011-07-12,47.5222855
2011-07-13,53.5071869
2011-07-14,45.9672279
2011-07-15,47.3338318
2011-07-16,47.6912727
2011-07-17,-9999
2011-07-18,50.5437927
2011-07-19,47.19244
2011-07-20,49.9017372
2011-07-21,44.7849503
2011-07-22,44.5551949
2011-07-23,45.9690857
2011-07-24,-9999
2011-07-25,52.6102257
2011-07-26,37.6461411
2011-07-27,49.9234123
2011-07-28,48.3802872
2011-07-29,45.1846008
2011-07-30,47.871666
2011-07-31,52.9106483
2011-08-01,50.4802513
2011-08-02,-9999
2011-08-03,51.1417694
2011-08-04,49.6448402
2011-08-05,50.0454025
2011-08-06,46.0301666
2011-08-07,44.7248611
2011-08-08,49.8029518
2011-08-09,-9999
2011-08-10,43.6958542
2011-08-11,37.7417717
2011-08-12,44.6377525
2011-08-13,48.1581345
2011-08-14,49.4610138
2011-08-15,46.2663078
2011-08-16,41.488903
2011-08-17,47.0827751
2011-08-18,-9999
2011-08-19,42.8287201
2011-08-20,44.0427933
2011-08-21,49.8031731
2011-08-22,48.7980232
2011-08-23,52.8528748
2011-08-24,48.6570129
2011-08-25,-9999
2011-08-26,56.5318222
2011-08-27,47.3047638
2011-08-28,56.4223099
2011-08-29,50.6836205
2011-08-30,52.5934105
2011-08-31,53.677578
2011-09-01,52.1113892
2011-09-02,52.4478645
2011-09-03,-9999
2011-09-04,53.6678123
2011-09-05,45.4507484
2011-09-06,43.2713623
2011-09-07,34.0752869
2011-09-08,41.2922401
2011-09-09,39.5829811
2011-09-10,-9999
2011-09-11,48.3627586
2011-09-12,43.400692
2011-09-13,47.4505844
2011-09-14,46.7104721
2011-09-15,48.3622169
2011-09-16,48.2032433
2011-09-17,36.3887939
2011-09-18,41.5365906
2011-09-19,-9999
2011-09-20,44.9011955
2011-09-21,48.3757324
2011-09-22,47.2665176
2011-09-23,47.582058
2011-09-24,48.0030823
2011-09-25,40.4295235
2011-09-26,-9999
2011-09-27,49.2174911
2011-09-28,34.5273781
2011-09-29,49.3696671
2011-09-30,48.7679901
2011-10-01,48.609745
2011-10-02,45.0382309
2011-10-03,35.0199699
2011-10-04,40.2785759
2011-10-05,-9999
2011-10-06,48.3883972
2011-10-07,41.5789795
2011-10-08,41.9647102
2011-10-09,43.6612663
2011-10-10,46.3868523
2011-10-11,45.8990211
2011-10-12,-9999
2011-10-13,45.5247726
2011-10-14,35.4060326
2011-10-15,38.9573441
2011-10-16,46.805706
2011-10-17,33.5365715
2011-10-18,21.5332756
2011-10-19,19.5543594
2011-10-20,19.6344986
2011-10-21,-9999
2011-10-22,23.2023659
2011-10-23,22.7124882
2011-10-24,24.5259171
2011-10-25,24.6044579
2011-10-26,30.4113426
2011-10-27,24.47258
2011-10-28,-9999
2011-10-29,33.8126869
2011-10-30,18.2431335
2011-10-31,27.6321926
2011-11-01,38.8763733
2011-11-02,44.7893028
2011-11-03,44.0771332
2011-11-04,45.2364159
2011-11-05,41.7266312
2011-11-06,-9999
2011-11-07,32.1904106
2011-11-08,32.7961769
2011-11-09,39.6078262
2011-11-10,32.5616302
2011-11-11,33.4921799
2011-11-12,30.1199455
2011-11-13,-9999
2011-11-14,25.7863846
2011-11-15,25.4916401
2011-11-16,33.0464973
2011-11-17,39.5084419
2011-11-18,44.6388245
2011-11-19,37.9876366
2011-11-20,46.8496132
2011-11-21,46.4370003
2011-11-22,-9999
2011-11-23,36.6648636
2011-11-24,29.640213
2011-11-25,29.975441
2011-11-26,28.8645267
2011-11-27,28.5522137
2011-11-28,15.1610966
2011-11-29,-9999
2011-11-30,15.7757273
2011-12-01,16.81353
2011-12-02,26.0223408
2011-12-03,25.5112877
2011-12-04,22.5901737
2011-12-05,23.5860729
2011-12-06,32.5734673
2011-12-07,26.3414536
2011-12-08,-9999
2011-12-09,26.5770016
2011-12-10,27.5250454
2011-12-11,29.1271439
2011-12-12,31.1809731
2011-12-13,39.9331741
2011-12-14,24.5864639
2011-12-15,-9999
2011-12-16,31.9843235
2011-12-17,17.6565342
2011-12-18,30.9409256
2011-12-19,29.0320034
2011-12-20,30.311758
2011-12-21,28.9784031
2011-12-22,34.7927399
2011-12-23,32.5697632
2011-12-24,-9999
2011-12-25,32.3770218
2011-12-26,26.8978024
2011-12-27,25.5005836
2011-12-28,31.1210976
2011-12-29,31.8238449
2011-12-30,31.2659054
2011-12-31,-9999
2012-01-01,32.3374748
2012-01-02,21.9377899
2012-01-03,25.5710716
2012-01-04,22.9361763
2012-01-05,25.6094742
2012-01-06,29.939312
2012-01-07,21.3683262
2012-01-08,26.77318
2012-01-09,-9999
2012-01-10,29.6232758
2012-01-11,24.0609608
2012-01-12,27.1781101
2012-01-13,31.6357155
2012-01-14,34.3135452
2012-01-15,35.7078323
2012-01-16,-9999
2012-01-17,34.3167458
2012-01-18,25.0572319
2012-01-19,26.42099
2012-01-20,24.7822552
2012-01-21,22.9359474
2012-01-22,22.2115955
2012-01-23,25.9703732
2012-01-24,27.322567
2012-01-25,-9999
2012-01-26,35.4791603
2012-01-27,28.521862
2012-01-28,34.5430298
2012-01-29,32.8195229
2012-01-30,38.883419
2012-01-31,37.7118683
2012-02-01,-9999
2012-02-02,37.35326
2012-02-03,27.3424702
2012-02-04,30.6897812
2012-02-05,31.0206795
2012-02-06,35.0294838
2012-02-07,35.0507126
2012-02-08,34.75
2012-02-09,35.375164
2012-02-10,-9999
2012-02-11,37.3800163
2012-02-12,32.0290222
2012-02-13,39.3790169
2012-02-14,41.1922836
2012-02-15,40.2631454
2012-02-16,37.2551003
2012-02-17,-9999
2012-02-18,32.1811218
2012-02-19,20.1622601
2012-02-20,39.1505127
2012-02-21,34.1086693
2012-02-22,30.0930271
2012-02-23,20.6807938
2012-02-24,24.2365208
2012-02-25,35.0763588
2012-02-26,-9999
2012-02-27,29.6519146
2012-02-28,29.4217072
2012-02-29,26.1485157
2012-03-01,25.7204304
2012-03-02,21.461998
2012-03-03,26.2378178
2012-03-04,-9999
2012-03-05,26.0113239
2012-03-06,19.849432
2012-03-07,35.9070053
2012-03-08,33.3433456
2012-03-09,35.796627
2012-03-10,36.3123322
2012-03-11,35.135025
2012-03-12,34.8117294
2012-03-13,-9999
2012-03-14,32.5974236
2012-03-15,31.9378834
2012-03-16,28.323698
2012-03-17,25.2451992
2012-03-18,30.0929966
2012-03-19,31.3541737
2012-03-20,-9999
2012-03-21,35.3377419
2012-03-22,24.861187
2012-03-23,38.8277969
2012-03-24,32.0035133
2012-03-25,27.114212
2012-03-26,25.5561619
2012-03-27,29.7479706
2012-03-28,36.2938805
2012-03-29,-9999
2012-03-30,39.4498596
2012-03-31,38.3985596
2012-04-01,34.7676811
2012-04-02,31.8584003
2012-04-03,25.3372211
2012-04-04,22.4594154
2012-04-05,-9999
2012-04-06,35.910862
2012-04-07,36.0237427
2012-04-08,42.6366196
2012-04-09,40.2731056
2012-04-10,37.280838
2012-04-11,35.4591103
2012-04-12,32.0551338
2012-04-13,36.9153137
2012-04-14,-9999
2012-04-15,34.6711349
2012-04-16,41.3082085
2012-04-17,39.5533752
2012-04-18,31.8414059
2012-04-19,31.7479782
2012-04-20,35.683033
2012-04-21,-9999
2012-04-22,20.6675739
2012-04-23,15.3723249
2012-04-24,22.386282
2012-04-25,17.5565701
2012-04-26,14.532197
2012-04-27,19.8593578
2012-04-28,22.8948002
2012-04-29,29.6945724
2012-04-30,-9999
2012-05-01,37.9826698
2012-05-02,32.7842407
2012-05-03,36.9764442
2012-05-04,33.3781204
2012-05-05,30.7587605
2012-05-06,30.9178181
2012-05-07,-9999
2012-05-08,41.155777
2012-05-09,38.3622398
2012-05-10,46.6144943
2012-05-11,44.3657837
2012-05-12,49.9237328
2012-05-13,47.4064789
2012-05-14,42.944931
2012-05-15,41.7930908
2012-05-16,-9999
2012-05-17,39.0680847
2012-05-18,34.7973022
2012-05-19,26.845356
2012-05-20,36.0435867
2012-05-21,37.6910629
2012-05-22,27.1483002
2012-05-23,-9999
2012-05-24,28.1458244
2012-05-25,25.9157181
2012-05-26,41.2015038
2012-05-27,32.6131248
2012-05-28,37.3107262
2012-05-29,38.1079292
2012-05-30,33.3440628
2012-05-31,22.703537
2012-06-01,-9999
2012-06-02,41.1975632
2012-06-03,43.5380287
2012-06-04,46.9270058
2012-06-05,46.8283043
2012-06-06,46.2253227
2012-06-07,45.4195404
2012-06-08,-9999
2012-06-09,46.0923958
2012-06-10,25.5984287
2012-06-11,46.3108559
2012-06-12,39.2801208
2012-06-13,44.7141571
2012-06-14,45.3035164
2012-06-15,51.9562149
2012-06-16,44.8866501
2012-06-17,-9999
2012-06-18,50.6934967
2012-06-19,46.0865631
2012-06-20,49.6673393
2012-06-21,50.7902336
2012-06-22,47.5555725
2012-06-23,53.7914886
2012-06-24,-9999
2012-06-25,52.1482697
2012-06-26,39.8749847
2012-06-27,52.5018654
2012-06-28,51.9540024
2012-06-29,46.9993439
2012-06-30,40.1007156
2012-07-01,39.6376419
2012-07-02,46.1982002
2012-07-03,-9999
2012-07-04,42.6653709
2012-07-05,47.3243332
2012-07-06,43.6932869
2012-07-07,42.8446083
2012-07-08,46.7005234
2012-07-09,48.0955696
2012-07-10,-9999
2012-07-11,50.8736267
2012-07-12,42.2550011
2012-07-13,48.5903664
2012-07-14,41.8409042
2012-07-15,45.763485
2012-07-16,44.3847084
2012-07-17,51.1732864
2012-07-18,45.9450874
2012-07-19,-9999
2012-07-20,50.8805389
2012-07-21,46.8925896
2012-07-22,50.9192696
2012-07-23,49.4180756
2012-07-24,52.209713
2012-07-25,45.3468704
2012-07-26,-9999
2012-07-27,48.4148407
2012-07-28,37.6053314
2012-07-29,43.0643463
2012-07-30,41.5835953
2012-07-31,46.2828369
2012-08-01,43.741703
2012-08-02,43.3969574
2012-08-03,40.9436646
2012-08-04,-9999
2012-08-05,52.8207321
2012-08-06,41.431778
2012-08-07,48.6628571
2012-08-08,48.044323
2012-08-09,56.0108147
2012-08-10,50.5463982
2012-08-11,-9999
2012-08-12,49.2277679
2012-08-13,45.4238472
2012-08-14,34.7396393
2012-08-15,40.7005196
2012-08-16,52.1298103
2012-08-17,48.3285637
2012-08-18,47.5180588
2012-08-19,46.0472488
2012-08-20,-9999
2012-08-21,50.8764877
2012-08-22,50.0920258
2012-08-23,47.6874886
2012-08-24,48.429142
2012-08-25,45.730896
2012-08-26,42.2398872
2012-08-27,-9999
2012-08-28,46.116436
2012-08-29,36.7668915
2012-08-30,44.0887909
2012-08-31,49.9112549
2012-09-01,48.15448
2012-09-02,43.2567329
2012-09-03,44.0058632
2012-09-04,47.2510643
2012-09-05,-9999
2012-09-06,48.2610207
2012-09-07,43.1251755
2012-09-08,46.3525314
2012-09-09,48.435257
2012-09-10,45.5184555
2012-09-11,47.0098495
2012-09-12,-9999
2012-09-13,43.2677612
2012-09-14,38.1366081
2012-09-15,45.1422729
2012-09-16,46.9882927
2012-09-17,48.14814
2012-09-18,49.1605988
2012-09-19,49.2491875
2012-09-20,42.7556839
2012-09-21,-9999
2012-09-22,48.2711983
2012-09-23,49.1145134
2012-09-24,44.600235
2012-09-25,49.4807816
2012-09-26,53.1049461
2012-09-27,51.4253006
2012-09-28,-9999
2012-09-29,41.7668915
2012-09-30,39.9716454
2012-10-01,42.2486458
2012-10-02,37.1840248
2012-10-03,24.0224419
2012-10-04,36.309269
2012-10-05,48.3743706
2012-10-06,48.030838
2012-10-07,-9999
2012-10-08,49.5476341
2012-10-09,47.9500999
2012-10-10,50.7044258
2012-10-11,47.6581306
2012-10-12,51.0497131
2012-10-13,27.7645702
2012-10-14,-9999
2012-10-15,33.7504044
2012-10-16,23.7863789
2012-10-17,27.6567421
2012-10-18,40.6196136
2012-10-19,41.0576591
2012-10-20,39.631382
2012-10-21,35.5664787
2012-10-22,45.7063942
2012-10-23,-9999
2012-10-24,33.8243027
2012-10-25,29.6212406
2012-10-26,29.0367432
2012-10-27,39.6380653
2012-10-28,42.6286392
2012-10-29,40.1801224
2012-10-30,-9999
2012-10-31,29.7772102
2012-11-01,30.4184761
2012-11-02,34.6691093
2012-11-03,40.1030388
2012-11-04,41.4485626
2012-11-05,40.7352028
2012-11-06,27.5282402
2012-11-07,30.0954552
2012-11-08,-9999
2012-11-09,22.9177055
2012-11-10,24.0072708
2012-11-11,26.011446
2012-11-12,35.9412041
2012-11-13,37.221756
2012-11-14,40.60886
2012-11-15,-9999
2012-11-16,40.8728943
2012-11-17,22.4385967
2012-11-18,30.2675304
2012-11-19,24.7156258
2012-11-20,30.4841633
2012-11-21,32.0836983
2012-11-22,18.8209152
2012-11-23,26.9830418
2012-11-24,-9999
2012-11-25,28.8940067
2012-11-26,27.5721302
2012-11-27,29.5499401
2012-11-28,34.623951
2012-11-29,36.9493561
2012-11-30,37.8709641
2012-12-01,-9999
2012-12-02,28.1695251
2012-12-03,21.3417435
2012-12-04,31.9369049
2012-12-05,33.0613861
2012-12-06,27.5323334
2012-12-07,21.3977871
2012-12-08,22.624424
2012-12-09,22.0033112
2012-12-10,-9999
2012-12-11,34.0517197
2012-12-12,35.7386017
2012-12-13,35.4783096
2012-12-14,37.0062752
2012-12-15,26.9608402
2012-12-16,25.0350399
2012-12-17,-9999
2012-12-18,34.7458687
2012-12-19,20.6476212
2012-12-20,34.6235504
2012-12-21,27.5854607
2012-12-22,26.0521698
2012-12-23,26.1252708
2012-12-24,23.5930691
2012-12-25,23.4371529
2012-12-26,-9999
2012-12-27,32.3062744
2012-12-28,27.743412
2012-12-29,30.7323627
2012-12-30,26.5288563
2012-12-31,35.3207436
2013-01-01,33.7838516
2013-01-02,-9999
2013-01-03,38.6245613
2013-01-04,20.0930042
2013-01-05,35.5619316
2013-01-06,32.1948853
2013-01-07,36.7731705
2013-01-08,34.3253479
2013-01-09,41.536274
2013-01-10,36.3826599
2013-01-11,-9999
2013-01-12,31.2475433
2013-01-13,27.8315392
2013-01-14,28.0196152
2013-01-15,27.510231
2013-01-16,27.5171566
2013-01-17,23.1583385
2013-01-18,-9999
2013-01-19,29.808651
2013-01-20,24.1581001
2013-01-21,34.4347458
2013-01-22,32.6643715
2013-01-23,38.0998878
2013-01-24,25.8243752
2013-01-25,18.6075363
2013-01-26,35.6692276
2013-01-27,-9999
2013-01-28,31.7104969
2013-01-29,29.6971531
2013-01-30,27.5724316
2013-01-31,26.1293697
2013-02-01,32.3711777
2013-02-02,35.068512
2013-02-03,-9999
2013-02-04,30.8951874
2013-02-05,27.3572731
2013-02-06,30.8127136
2013-02-07,28.5149136
2013-02-08,35.0750046
2013-02-10,20.5012035
2013-02-11,23.3979702
2013-02-12,-9999
2013-02-13,30.0975037
2013-02-14,36.0648384
2013-02-15,36.5031242
2013-02-16,28.6307812
2013-02-17,28.9305038
2013-02-18,27.1099739
2013-02-19,-9999
2013-02-20,29.6306324
2013-02-21,21.4553642
2013-02-22,24.3662663
2013-02-23,30.9600925
2013-02-24,35.2465477
2013-02-25,24.0556316
2013-02-26,25.4861031
2013-02-27,30.3593426
2013-02-28,-9999
2013-03-01,16.6897945
2013-03-02,15.767704
2013-03-03,12.2980633
2013-03-04,11.9621058
2013-03-05,14.2913094
2013-03-06,28.0319424
2013-03-07,-9999
2013-03-08,28.6221581
2013-03-09,28.7735462
2013-03-10,32.7193604
2013-03-11,33.3368301
2013-03-12,24.065155
2013-03-13,27.7248421
2013-03-14,22.2657948
2013-03-15,29.3411522
2013-03-16,-9999
2013-03-17,28.6625137
2013-03-18,24.0044556
2013-03-19,22.2664719
2013-03-20,29.0700893
2013-03-21,35.636528
2013-03-22,27.6708488
2013-03-23,-9999
2013-03-24,28.7226067
2013-03-25,18.5044613
2013-03-26,22.5991192
2013-03-27,31.7853622
2013-03-28,31.9887981
2013-03-29,33.2626038
2013-03-30,29.9046268
2013-03-31,28.5674973
2013-04-01,-9999
2013-04-02,38.3757057
2013-04-03,34.8172531
2013-04-04,34.987709
2013-04-05,-9999
2013-04-06,-9999
2013-04-07,33.376442
2013-04-08,-9999
2013-04-09,31.0409889
2013-04-10,19.8004417
2013-04-11,31.0361786
2013-04-12,33.1658211
2013-04-13,35.9707336
2013-04-14,22.6715145
2013-04-15,23.9137344
2013-04-16,31.983017
2013-04-17,-9999
2013-04-18,30.2465572
2013-04-19,38.244709
2013-04-20,34.2207603
2013-04-21,35.5199089
2013-04-22,37.5450211
2013-04-23,38.4072838
2013-04-24,-9999
2013-04-25,37.4815292
2013-04-26,26.2128963
2013-04-27,36.9609222
2013-04-28,37.8757286
2013-04-29,45.6554375
2013-04-30,39.8591309
2013-05-01,34.9094963
2013-05-02,33.4920578
2013-05-03,-9999
2013-05-04,32.0741501
2013-05-05,27.8710175
2013-05-06,35.1248779
2013-05-07,38.4223671
2013-05-08,38.3621826
2013-05-09,33.633419
2013-05-10,-9999
2013-05-11,34.8648109
2013-05-12,32.6578217
2013-05-13,44.2249336
2013-05-14,44.1743279
2013-05-15,39.0862694
2013-05-16,38.585556
2013-05-17,36.2660942
2013-05-18,34.7597656
2013-05-19,-9999
2013-05-20,39.7075806
2013-05-21,31.3414879
2013-05-22,38.7252312
2013-05-23,40.9844437
2013-05-24,46.0978889
2013-05-25,50.1914597
2013-05-26,-9999
2013-05-27,48.3913574
2013-05-28,41.6646118
2013-05-29,45.9021339
2013-05-30,47.3437157
2013-05-31,49.4653511
2013-06-01,51.0339966
2013-06-02,53.7867737
2013-06-03,50.8444519
2013-06-04,-9999
2013-06-05,39.1115227
2013-06-06,29.7531052
2013-06-07,30.4761105
2013-06-08,34.9882317
2013-06-09,44.5879555
2013-06-10,48.0084686
2013-06-11,-9999
2013-06-12,45.5926628
2013-06-13,39.7258453
2013-06-14,42.9079819
2013-06-15,37.9494171
2013-06-16,38.4068413
2013-06-17,37.96492
2013-06-18,47.8297462
2013-06-19,47.274868
2013-06-20,-9999
2013-06-21,48.5852318
2013-06-22,50.7791901
2013-06-23,47.1559677
2013-06-24,43.1410255
2013-06-25,41.7209358
2013-06-26,40.6624336
2013-06-27,-9999
2013-06-28,45.7421913
2013-06-29,33.7695732
2013-06-30,43.2686195
2013-07-01,39.4936638
2013-07-02,41.4771271
2013-07-03,45.4893494
2013-07-04,55.9493027
2013-07-05,50.888546
2013-07-06,-9999
2013-07-07,42.8792572
2013-07-08,37.7229614
2013-07-09,48.0396652
2013-07-10,44.8380699
2013-07-11,47.182003
2013-07-12,50.5331001
2013-07-13,-9999
2013-07-14,50.1944962
2013-07-15,38.351532
2013-07-16,45.0382805
2013-07-17,48.4222145
2013-07-18,50.2791748
2013-07-19,51.6081924
2013-07-20,42.8482246
2013-07-21,46.7818794
2013-07-22,-9999
2013-07-23,44.2962379
2013-07-24,48.6951904
2013-07-25,46.1857338
2013-07-26,37.1436386
2013-07-27,31.5417366
2013-07-28,30.2391205
2013-07-29,-9999
2013-07-30,49.6305771
2013-07-31,38.6351242
2013-08-01,46.6442375
2013-08-02,49.9750443
2013-08-03,46.9003601
2013-08-04,46.1730118
2013-08-05,39.0442047
2013-08-06,37.9722672
2013-08-07,-9999
2013-08-08,39.8430405
2013-08-09,42.8965149
2013-08-10,46.551342
2013-08-11,48.5667496
2013-08-12,51.8902359
2013-08-13,46.046402
2013-08-14,-9999
2013-08-15,48.5036316
2013-08-16,37.7413254
2013-08-17,53.3592682
2013-08-18,47.5541878
2013-08-19,45.4214859
2013-08-20,49.7085686
2013-08-21,51.5923882
2013-08-22,49.8400497
2013-08-23,-9999
2013-08-24,52.4436913
2013-08-25,43.2963142
2013-08-26,48.5915985
2013-08-27,38.0789566
2013-08-28,46.6620522
2013-08-29,50.3792191
2013-08-30,-9999
2013-08-31,52.2402763
2013-09-01,40.0890579
2013-09-02,50.5771408
2013-09-03,49.8644257
2013-09-04,50.5227127
2013-09-05,46.5310135
2013-09-06,49.2481155
2013-09-07,50.1404037
2013-09-08,-9999
2013-09-09,49.3856163
2013-09-10,50.9437103
2013-09-11,49.3091316
2013-09-12,48.7400131
2013-09-13,54.40625
2013-09-14,49.095768
2013-09-15,-9999
2013-09-16,49.0242233
2013-09-17,37.4375
2013-09-18,53.3403168
2013-09-19,53.3451385
2013-09-20,56.2644615
2013-09-21,51.7424774
2013-09-22,54.5842476
2013-09-23,47.5031166
2013-09-24,-9999
2013-09-25,52.5099945
2013-09-26,48.4468231
2013-09-27,39.9879684
2013-09-28,39.6419182
2013-09-29,39.9517136
2013-09-30,34.7203903
2013-10-01,-9999
2013-10-02,31.4684296
2013-10-03,26.9884777
2013-10-04,47.4277191
2013-10-05,48.8295097
2013-10-06,49.5585709
2013-10-07,42.1017113
2013-10-08,46.294651
2013-10-09,47.8029518
2013-10-10,-9999
2013-10-11,50.6999321
2013-10-12,43.6665115
2013-10-13,39.0534706
2013-10-14,38.6571999
2013-10-15,41.2747765
2013-10-16,41.3129272
2013-10-17,-9999
2013-10-18,45.3483582
2013-10-19,26.2237263
2013-10-20,45.3367538
2013-10-21,51.2370605
2013-10-22,50.1452904
2013-10-23,48.1239586
2013-10-24,49.9492264
2013-10-25,48.5474129
2013-10-26,-9999
2013-10-27,48.7859764
2013-10-28,43.0331955
2013-10-29,51.5914536
2013-10-30,53.1682014
2013-10-31,49.3532829
2013-11-01,47.0455093
2013-11-02,-9999
2013-11-03,33.9392395
2013-11-04,26.4209595
2013-11-05,37.1422424
2013-11-06,42.8986549
2013-11-07,43.9117203
2013-11-08,42.1006966
2013-11-09,44.171299
2013-11-10,44.9580193
2013-11-11,-9999
2013-11-12,42.9022903
2013-11-13,33.7180519
2013-11-14,40.4264183
2013-11-15,42.6158524
2013-11-16,42.4384232
2013-11-17,43.1567001
2013-11-18,-9999
2013-11-19,42.5946274
2013-11-20,31.3499489
2013-11-21,46.1482201
2013-11-22,44.8823662
2013-11-23,39.5110741
2013-11-24,35.1255836
2013-11-25,35.5547104
2013-11-26,32.8666534
2013-11-27,-9999
2013-11-28,24.4919777
2013-11-29,25.5582809
2013-11-30,26.1167164
2013-12-01,29.5437183
2013-12-02,23.4373665
2013-12-03,25.5883465
2013-12-04,-9999
2013-12-05,31.7922878
2013-12-06,19.7234821
2013-12-07,34.3704071
2013-12-08,35.6667824
2013-12-09,35.0674629
2013-12-10,34.9993439
2013-12-11,35.5468216
2013-12-12,37.406765
2013-12-13,-9999
2013-12-14,37.299778
2013-12-15,30.4777489
2013-12-16,28.5727997
2013-12-17,30.8816757
2013-12-18,37.4624519
2013-12-19,40.4480934
2013-12-20,-9999
2013-12-21,35.5422096
2013-12-22,26.2783241
2013-12-23,32.3250656
2013-12-24,34.7995415
2013-12-25,36.8788376
2013-12-26,34.6523743
2013-12-27,40.1195564
2013-12-28,33.6893234
2013-12-29,-9999
2013-12-30,31.6282291
2013-12-31,33.6939926
2014-01-01,35.0634384
2014-01-02,33.6086159
2014-01-03,26.9691353
2014-01-04,29.5281773
2014-01-05,-9999
2014-01-06,30.9102459
2014-01-07,18.2928448
2014-01-08,30.7613983
2014-01-09,34.1991119
2014-01-10,39.2708206
2014-01-11,35.4126244
2014-01-12,41.8910942
2014-01-13,35.74049
2014-01-14,-9999
2014-01-15,23.506691
2014-01-16,23.2948513
2014-01-17,22.3850613
2014-01-18,21.7154236
2014-01-19,20.1518364
2014-01-20,24.952198
2014-01-21,-9999
2014-01-22,19.3928185
2014-01-23,23.1390057
2014-01-24,32.2896042
2014-01-25,28.9936161
2014-01-26,27.9289951
2014-01-27,26.3105507
2014-01-28,33.3377838
2014-01-29,31.1073914
2014-01-30,-9999
2014-01-31,21.3909206
2014-02-01,19.6131878
2014-02-02,23.7952709
2014-02-03,32.0853653
2014-02-04,30.311182
2014-02-05,36.6931953
2014-02-06,-9999
2014-02-07,30.0507298
2014-02-08,21.463089
2014-02-09,30.5792198
2014-02-10,31.8662834
2014-02-11,32.0392609
2014-02-12,24.293787
2014-02-13,15.4964533
2014-02-14,22.8913364
2014-02-15,-9999
2014-02-16,21.0125351
2014-02-17,17.2007103
2014-02-18,23.5210419
2014-02-19,27.6520729
2014-02-20,29.0298157
2014-02-21,34.967907
2014-02-22,-9999
2014-02-23,32.8813171
2014-02-24,27.9706821
2014-02-25,31.1986313
2014-02-26,31.9701405
2014-02-27,39.1416206
2014-02-28,33.4222527
2014-03-01,31.2057953
2014-03-02,26.2199516
2014-03-03,-9999
2014-03-04,30.6020947
2014-03-05,28.1371861
2014-03-06,35.4368591
2014-03-07,32.6375809
2014-03-08,36.0940742
2014-03-09,40.4690514
2014-03-10,-9999
2014-03-11,29.5368099
2014-03-12,22.0821991
2014-03-13,31.3496475
2014-03-14,29.0283737
2014-03-15,30.7563419
2014-03-16,30.5029202
2014-03-17,24.2604561
2014-03-18,28.2513466
